pm_start_date,pm_end_date,pm_location,source,param_name,Desc,param_type,month_imputation_method,param_value
01/01/2023,01/31/2023,WA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,28748.89655336558
01/01/2023,01/31/2023,WA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,1670000
01/01/2023,01/31/2023,WA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,1435.4126146449942
02/01/2023,02/28/2023,AK,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,59
02/01/2023,02/28/2023,AK,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,1699.9999999999998
02/01/2023,02/28/2023,AK,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,80000
02/01/2023,02/28/2023,AK,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,77.9806846031618
02/01/2023,02/28/2023,AZ,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,541.3404667168513
02/01/2023,02/28/2023,AZ,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,491.37057748144963
02/01/2023,02/28/2023,AZ,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,141252
02/01/2023,02/28/2023,AZ,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,31.56618855149887
02/01/2023,02/28/2023,CA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,6751
02/01/2023,02/28/2023,CA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,32396
02/01/2023,02/28/2023,CA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,8661818
02/01/2023,02/28/2023,CA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,1195.8206096075683
02/01/2023,02/28/2023,DC,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,600
02/01/2023,02/28/2023,DC,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,18241
02/01/2023,02/28/2023,DC,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,500000
02/01/2023,02/28/2023,DC,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,184.24478093662375
02/01/2023,02/28/2023,HI,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,107
02/01/2023,02/28/2023,HI,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,1185
02/01/2023,02/28/2023,HI,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
02/01/2023,02/28/2023,HI,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,36.6035219051654
02/01/2023,02/28/2023,MA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,1354
02/01/2023,02/28/2023,MA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,15371
02/01/2023,02/28/2023,MA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,1555562.57142857
02/01/2023,02/28/2023,MA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,600.0889369585605
02/01/2023,02/28/2023,MD,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,860.0785118686304
02/01/2023,02/28/2023,MD,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,12339.08596370723
02/01/2023,02/28/2023,MD,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
02/01/2023,02/28/2023,MD,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
02/01/2023,02/28/2023,MN,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,1730
02/01/2023,02/28/2023,MN,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,3409
02/01/2023,02/28/2023,MN,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,2401156
02/01/2023,02/28/2023,MN,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
02/01/2023,02/28/2023,MO,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,50.68119771348269
02/01/2023,02/28/2023,MO,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,522.8610230774296
02/01/2023,02/28/2023,MO,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,36000
02/01/2023,02/28/2023,MO,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,3.191309325303002
02/01/2023,02/28/2023,NM,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,622
02/01/2023,02/28/2023,NM,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,13748
02/01/2023,02/28/2023,NM,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,738689
02/01/2023,02/28/2023,NM,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,9.7568224726815
02/01/2023,02/28/2023,NV,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,211
02/01/2023,02/28/2023,NV,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,9382
02/01/2023,02/28/2023,NV,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
02/01/2023,02/28/2023,NV,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
02/01/2023,02/28/2023,WA,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,4010.0000000000005
02/01/2023,02/28/2023,WA,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,38823
02/01/2023,02/28/2023,WA,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,1670000
02/01/2023,02/28/2023,WA,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,1209.25395314527
03/01/2023,03/31/2023,AZ,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,108.65953328314873
03/01/2023,03/31/2023,AZ,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,98.62942251855038
03/01/2023,03/31/2023,AZ,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,141252
03/01/2023,03/31/2023,AZ,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,6.336063025799598
03/01/2023,03/31/2023,MD,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,129.92148813136967
03/01/2023,03/31/2023,MD,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,1863.9140362927708
03/01/2023,03/31/2023,MD,ENPA and ENCV metrics reported by States,num_users_count,"Number of users for app at time period, type: min, max, avg, etc",digital,translate,NA
03/01/2023,03/31/2023,MD,ENPA and ENCV metrics reported by States,self_report_codes_issued,The number of self reported codes  issued to users by the health department,digital,spread_cases,NA
03/01/2023,03/31/2023,MO,ENPA and ENCV metrics reported by States,cases_named_contacts_count,Number of cases who name at least one contact.,digital,spread_cases,9.318802286517313
03/01/2023,03/31/2023,MO,ENPA and ENCV metrics reported by States,contacts_reached_count,"Org contacted secondary case, but did not complete interview",digital,spread_cases,96.13897692257027
