"param_name","periods","param_value","pm_start_date","metric","source","hd_summary","impt_type","df_type","pm_location","date","cases_interviewed","contacts_interviewed","digital","comb_loc_date","impt_type_alpha","count","impt_median","impt_count","metric_color","month_year","incl"
"cases_positive_from_test_mean","B",13.68,2020-06-01,"mean","Benchmarking SARS CoV-2 Infection in the Workplace to Support Continuity of Operations.%%%Oak Ridge National Laboratory%%%manual","no","reported","outer_abs","Oak Ridge National Laboratory",2020-06-01,NA,NA,"manual","(manual) Oak Ridge National Laboratory, 2020-06-01",0,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-06-01,0
"cases_positive_from_test_med","B",72,2020-06-01,"med","COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.%%%Randolph County%%%manual","no","reported","outer_abs","Randolph County",2020-06-01,301.24026692265,284.733950926888,"manual","(manual) Randolph County, 2020-06-01",0,301.24026692265,6090.02494734038,FALSE,"med",2020-06-01,1
"contacts_reached_from_named_med","D",72,2020-06-01,"med","COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.%%%Randolph County%%%manual","no","reported","outer_abs","Randolph County",2020-06-01,301.24026692265,284.733950926888,"manual","(manual) Randolph County, 2020-06-01",0,284.733950926888,5037.19503453868,FALSE,"med",2020-06-01,1
"cases_reached_from_positive_med","C",0,2020-06-01,"med","COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.%%%Randolph County%%%manual","no","reported","outer_abs","Randolph County",2020-06-01,301.24026692265,284.733950926888,"manual","(manual) Randolph County, 2020-06-01",0,301.24026692265,6090.02494734038,FALSE,"med",2020-06-01,1
"cases_positive_from_test_med","B",48,2020-06-01,"med","Outcomes of Contact Tracing in San Francisco, California-Test and Trace During Shelter-in-Place.%%%San Francisco%%%manual","no","reported","outer_abs","San Francisco",2020-06-01,269.911783029015,140.719938019165,"manual","(manual) San Francisco, 2020-06-01",0,269.911783029015,6090.02494734038,FALSE,"med",2020-06-01,1
"cases_reached_from_positive_med","C",96,2020-06-01,"med","Outcomes of Contact Tracing in San Francisco, California-Test and Trace During Shelter-in-Place.%%%San Francisco%%%manual","no","reported","outer_abs","San Francisco",2020-06-01,269.911783029015,140.719938019165,"manual","(manual) San Francisco, 2020-06-01",0,269.911783029015,6090.02494734038,FALSE,"med",2020-06-01,1
"contacts_reached_from_named_med","D",96,2020-06-01,"med","Outcomes of Contact Tracing in San Francisco, California-Test and Trace During Shelter-in-Place.%%%San Francisco%%%manual","no","reported","outer_abs","San Francisco",2020-06-01,269.911783029015,140.719938019165,"manual","(manual) San Francisco, 2020-06-01",0,140.719938019165,5037.19503453868,FALSE,"med",2020-06-01,1
"cases_reached_from_positive_med","C",192,2020-05-01,"med","Declines in SARS-CoV-2 Transmission, Hospitalizations, and Mortality After Implementation of Mitigation Measures- Delaware, March-June 2020.%%%DE%%%manual","no","reported","outer_abs","DE",2020-05-01,2893.1166856348,390.949734446131,"manual","(manual) DE, 2020-05-01",0,2893.1166856348,6090.02494734038,FALSE,"med",2020-05-01,1
"contacts_reached_from_named_med","D",48,2020-05-01,"med","Declines in SARS-CoV-2 Transmission, Hospitalizations, and Mortality After Implementation of Mitigation Measures- Delaware, March-June 2020.%%%DE%%%manual","no","reported","outer_abs","DE",2020-05-01,2893.1166856348,390.949734446131,"manual","(manual) DE, 2020-05-01",0,390.949734446131,5037.19503453868,FALSE,"med",2020-05-01,1
"contacts_reached_from_named_med","D",84,2020-05-01,"med","Lessons Learned From COVID-19 Contact Tracing During a Public Health Emergency: A Prospective Implementation Study.%%%New Haven%%%manual","no","reported","outer_abs","New Haven",2020-05-01,263.132035306335,218.851947040499,"manual","(manual) New Haven, 2020-05-01",0,218.851947040499,5037.19503453868,FALSE,"med",2020-05-01,1
"cases_reached_from_test_med","B",54.385849750162,2020-05-01,"med","Lessons Learned From COVID-19 Contact Tracing During a Public Health Emergency: A Prospective Implementation Study.%%%New Haven%%%manual","no","inner","outer_abs","New Haven",2020-05-01,263.132035306335,218.851947040499,"manual","(manual) New Haven, 2020-05-01",0.1,263.132035306335,6090.02494734038,FALSE,"med",2020-05-01,1
"cases_reached_from_test_med","C",53.614150249838,2020-05-01,"med","Lessons Learned From COVID-19 Contact Tracing During a Public Health Emergency: A Prospective Implementation Study.%%%New Haven%%%manual","no","inner","outer_abs","New Haven",2020-05-01,263.132035306335,218.851947040499,"manual","(manual) New Haven, 2020-05-01",0.1,263.132035306335,6090.02494734038,FALSE,"med",2020-05-01,1
"cases_positive_from_test_mean","B",13.68,2020-05-01,"mean","Benchmarking SARS CoV-2 Infection in the Workplace to Support Continuity of Operations.%%%Oak Ridge National Laboratory%%%manual","no","reported","outer_abs","Oak Ridge National Laboratory",2020-05-01,NA,NA,"manual","(manual) Oak Ridge National Laboratory, 2020-05-01",0,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-05-01,0
"cases_test_from_sympt_med","A",48,2020-05-01,"med","Coronavirus Disease Contact Tracing Outcomes and Cost, Salt Lake County, Utah, USA, March-May 2020.%%%Salt Lake City%%%manual","no","reported","outer_abs","Salt Lake City",2020-05-01,96.3116974701026,488.891417959743,"manual","(manual) Salt Lake City, 2020-05-01",0,96.3116974701026,6090.02494734038,FALSE,"med",2020-05-01,1
"contacts_reached_from_named_med","D",48,2020-05-01,"med","Coronavirus Disease Contact Tracing Outcomes and Cost, Salt Lake County, Utah, USA, March-May 2020.%%%Salt Lake City%%%manual","no","reported","outer_abs","Salt Lake City",2020-05-01,96.3116974701026,488.891417959743,"manual","(manual) Salt Lake City, 2020-05-01",0,488.891417959743,5037.19503453868,FALSE,"med",2020-05-01,1
"cases_reached_from_test_med","B",24.1714887778498,2020-05-01,"med","Coronavirus Disease Contact Tracing Outcomes and Cost, Salt Lake County, Utah, USA, March-May 2020.%%%Salt Lake City%%%manual","no","inner","outer_abs","Salt Lake City",2020-05-01,96.3116974701026,488.891417959743,"manual","(manual) Salt Lake City, 2020-05-01",0.1,96.3116974701026,6090.02494734038,FALSE,"med",2020-05-01,1
"cases_reached_from_test_med","C",23.8285112221502,2020-05-01,"med","Coronavirus Disease Contact Tracing Outcomes and Cost, Salt Lake County, Utah, USA, March-May 2020.%%%Salt Lake City%%%manual","no","inner","outer_abs","Salt Lake City",2020-05-01,96.3116974701026,488.891417959743,"manual","(manual) Salt Lake City, 2020-05-01",0.1,96.3116974701026,6090.02494734038,FALSE,"med",2020-05-01,1
"cases_positive_from_test_med","B",48,2020-05-01,"med","Outcomes of Contact Tracing in San Francisco, California-Test and Trace During Shelter-in-Place.%%%San Francisco%%%manual","no","reported","outer_abs","San Francisco",2020-05-01,781.259840000416,407.313956537805,"manual","(manual) San Francisco, 2020-05-01",0,781.259840000416,6090.02494734038,FALSE,"med",2020-05-01,1
"cases_reached_from_positive_med","C",96,2020-05-01,"med","Outcomes of Contact Tracing in San Francisco, California-Test and Trace During Shelter-in-Place.%%%San Francisco%%%manual","no","reported","outer_abs","San Francisco",2020-05-01,781.259840000416,407.313956537805,"manual","(manual) San Francisco, 2020-05-01",0,781.259840000416,6090.02494734038,FALSE,"med",2020-05-01,1
"contacts_reached_from_named_med","D",96,2020-05-01,"med","Outcomes of Contact Tracing in San Francisco, California-Test and Trace During Shelter-in-Place.%%%San Francisco%%%manual","no","reported","outer_abs","San Francisco",2020-05-01,781.259840000416,407.313956537805,"manual","(manual) San Francisco, 2020-05-01",0,407.313956537805,5037.19503453868,FALSE,"med",2020-05-01,1
"cases_reached_from_positive_med","C",192,2020-04-01,"med","Declines in SARS-CoV-2 Transmission, Hospitalizations, and Mortality After Implementation of Mitigation Measures- Delaware, March-June 2020.%%%DE%%%manual","no","reported","outer_abs","DE",2020-04-01,3339.43373798685,451.26100151745,"manual","(manual) DE, 2020-04-01",0,3339.43373798685,6090.02494734038,FALSE,"med",2020-04-01,1
"contacts_reached_from_named_med","D",48,2020-04-01,"med","Declines in SARS-CoV-2 Transmission, Hospitalizations, and Mortality After Implementation of Mitigation Measures- Delaware, March-June 2020.%%%DE%%%manual","no","reported","outer_abs","DE",2020-04-01,3339.43373798685,451.26100151745,"manual","(manual) DE, 2020-04-01",0,451.26100151745,5037.19503453868,FALSE,"med",2020-04-01,1
"cases_positive_from_test_mean","B",67.656,2020-04-01,"mean","A Survey of County Health Departments of Kansas Regarding COVID-19.%%%Kansas%%%manual","no","reported","outer_abs","Kansas",2020-04-01,NA,NA,"manual","(manual) Kansas, 2020-04-01",0,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-04-01,0
"cases_positive_from_test_med","B",72,2020-04-01,"med","A Survey of County Health Departments of Kansas Regarding COVID-19.%%%Kansas%%%manual","no","reported","outer_abs","Kansas",2020-04-01,NA,NA,"manual","(manual) Kansas, 2020-04-01",0,6090.02494734038,6090.02494734038,TRUE,"imputed",2020-04-01,0
"contacts_reached_from_named_med","D",84,2020-04-01,"med","Lessons Learned From COVID-19 Contact Tracing During a Public Health Emergency: A Prospective Implementation Study.%%%New Haven%%%manual","no","reported","outer_abs","New Haven",2020-04-01,562.867964693666,468.148052959502,"manual","(manual) New Haven, 2020-04-01",0,468.148052959502,5037.19503453868,FALSE,"med",2020-04-01,1
"cases_reached_from_test_med","B",54.385849750162,2020-04-01,"med","Lessons Learned From COVID-19 Contact Tracing During a Public Health Emergency: A Prospective Implementation Study.%%%New Haven%%%manual","no","inner","outer_abs","New Haven",2020-04-01,562.867964693666,468.148052959502,"manual","(manual) New Haven, 2020-04-01",0.1,562.867964693666,6090.02494734038,FALSE,"med",2020-04-01,1
"cases_reached_from_test_med","C",53.614150249838,2020-04-01,"med","Lessons Learned From COVID-19 Contact Tracing During a Public Health Emergency: A Prospective Implementation Study.%%%New Haven%%%manual","no","inner","outer_abs","New Haven",2020-04-01,562.867964693666,468.148052959502,"manual","(manual) New Haven, 2020-04-01",0.1,562.867964693666,6090.02494734038,FALSE,"med",2020-04-01,1
"cases_positive_from_test_mean","B",13.68,2020-04-01,"mean","Benchmarking SARS CoV-2 Infection in the Workplace to Support Continuity of Operations.%%%Oak Ridge National Laboratory%%%manual","no","reported","outer_abs","Oak Ridge National Laboratory",2020-04-01,NA,NA,"manual","(manual) Oak Ridge National Laboratory, 2020-04-01",0,3675.29481015143,3675.29481015143,TRUE,"imputed",2020-04-01,0
"cases_test_from_sympt_med","A",48,2020-04-01,"med","Coronavirus Disease Contact Tracing Outcomes and Cost, Salt Lake County, Utah, USA, March-May 2020.%%%Salt Lake City%%%manual","no","reported","outer_abs","Salt Lake City",2020-04-01,70.8524079569829,359.656564071091,"manual","(manual) Salt Lake City, 2020-04-01",0,70.8524079569829,6090.02494734038,FALSE,"med",2020-04-01,1
"contacts_reached_from_named_med","D",48,2020-04-01,"med","Coronavirus Disease Contact Tracing Outcomes and Cost, Salt Lake County, Utah, USA, March-May 2020.%%%Salt Lake City%%%manual","no","reported","outer_abs","Salt Lake City",2020-04-01,70.8524079569829,359.656564071091,"manual","(manual) Salt Lake City, 2020-04-01",0,359.656564071091,5037.19503453868,FALSE,"med",2020-04-01,1
"cases_reached_from_test_med","B",24.1714887778498,2020-04-01,"med","Coronavirus Disease Contact Tracing Outcomes and Cost, Salt Lake County, Utah, USA, March-May 2020.%%%Salt Lake City%%%manual","no","inner","outer_abs","Salt Lake City",2020-04-01,70.8524079569829,359.656564071091,"manual","(manual) Salt Lake City, 2020-04-01",0.1,70.8524079569829,6090.02494734038,FALSE,"med",2020-04-01,1
"cases_reached_from_test_med","C",23.8285112221502,2020-04-01,"med","Coronavirus Disease Contact Tracing Outcomes and Cost, Salt Lake County, Utah, USA, March-May 2020.%%%Salt Lake City%%%manual","no","inner","outer_abs","Salt Lake City",2020-04-01,70.8524079569829,359.656564071091,"manual","(manual) Salt Lake City, 2020-04-01",0.1,70.8524079569829,6090.02494734038,FALSE,"med",2020-04-01,1
"cases_positive_from_test_med","B",48,2020-04-01,"med","Outcomes of Contact Tracing in San Francisco, California-Test and Trace During Shelter-in-Place.%%%San Francisco%%%manual","no","reported","outer_abs","San Francisco",2020-04-01,342.828376970569,178.735390567679,"manual","(manual) San Francisco, 2020-04-01",0,342.828376970569,6090.02494734038,FALSE,"med",2020-04-01,1
"cases_reached_from_positive_med","C",96,2020-04-01,"med","Outcomes of Contact Tracing in San Francisco, California-Test and Trace During Shelter-in-Place.%%%San Francisco%%%manual","no","reported","outer_abs","San Francisco",2020-04-01,342.828376970569,178.735390567679,"manual","(manual) San Francisco, 2020-04-01",0,342.828376970569,6090.02494734038,FALSE,"med",2020-04-01,1
"contacts_reached_from_named_med","D",96,2020-04-01,"med","Outcomes of Contact Tracing in San Francisco, California-Test and Trace During Shelter-in-Place.%%%San Francisco%%%manual","no","reported","outer_abs","San Francisco",2020-04-01,342.828376970569,178.735390567679,"manual","(manual) San Francisco, 2020-04-01",0,178.735390567679,5037.19503453868,FALSE,"med",2020-04-01,1
"cases_reached_from_positive_med","C",192,2020-03-01,"med","Declines in SARS-CoV-2 Transmission, Hospitalizations, and Mortality After Implementation of Mitigation Measures- Delaware, March-June 2020.%%%DE%%%manual","no","reported","outer_abs","DE",2020-03-01,294.449576378351,39.7892640364188,"manual","(manual) DE, 2020-03-01",0,294.449576378351,6090.02494734038,FALSE,"med",2020-03-01,1
"contacts_reached_from_named_med","D",48,2020-03-01,"med","Declines in SARS-CoV-2 Transmission, Hospitalizations, and Mortality After Implementation of Mitigation Measures- Delaware, March-June 2020.%%%DE%%%manual","no","reported","outer_abs","DE",2020-03-01,294.449576378351,39.7892640364188,"manual","(manual) DE, 2020-03-01",0,39.7892640364188,5037.19503453868,FALSE,"med",2020-03-01,1
"cases_test_from_sympt_med","A",48,2020-03-01,"med","Coronavirus Disease Contact Tracing Outcomes and Cost, Salt Lake County, Utah, USA, March-May 2020.%%%Salt Lake City%%%manual","no","reported","outer_abs","Salt Lake City",2020-03-01,16.8358945729145,85.4613155679038,"manual","(manual) Salt Lake City, 2020-03-01",0,16.8358945729145,6090.02494734038,FALSE,"med",2020-03-01,1
"contacts_reached_from_named_med","D",48,2020-03-01,"med","Coronavirus Disease Contact Tracing Outcomes and Cost, Salt Lake County, Utah, USA, March-May 2020.%%%Salt Lake City%%%manual","no","reported","outer_abs","Salt Lake City",2020-03-01,16.8358945729145,85.4613155679038,"manual","(manual) Salt Lake City, 2020-03-01",0,85.4613155679038,5037.19503453868,FALSE,"med",2020-03-01,1
"cases_reached_from_test_med","B",24.1714887778498,2020-03-01,"med","Coronavirus Disease Contact Tracing Outcomes and Cost, Salt Lake County, Utah, USA, March-May 2020.%%%Salt Lake City%%%manual","no","inner","outer_abs","Salt Lake City",2020-03-01,16.8358945729145,85.4613155679038,"manual","(manual) Salt Lake City, 2020-03-01",0.1,16.8358945729145,6090.02494734038,FALSE,"med",2020-03-01,1
"cases_reached_from_test_med","C",23.8285112221502,2020-03-01,"med","Coronavirus Disease Contact Tracing Outcomes and Cost, Salt Lake County, Utah, USA, March-May 2020.%%%Salt Lake City%%%manual","no","inner","outer_abs","Salt Lake City",2020-03-01,16.8358945729145,85.4613155679038,"manual","(manual) Salt Lake City, 2020-03-01",0.1,16.8358945729145,6090.02494734038,FALSE,"med",2020-03-01,1
